,Year,Country Name,Country Code,"Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Weighted World Education
535,2016,Lebanon,LBN,0.5882352941176471,0.15718074555593006,0.1523196710645402,1.359555798423128
536,2017,Lebanon,LBN,0.5882352941176471,0.15784753333162532,0.152289415315887,1.3607986067285587
537,2018,Lebanon,LBN,0.5882352941176471,0.18682258607157248,0.17146339151946635,1.476270640819191
538,2019,Lebanon,LBN,0.5882352941176471,0.19182159764969436,0.1735194819793189,1.4924369353549927
539,2020,Lebanon,LBN,0.5882352941176471,0.20336854834761578,0.21089839701020427,1.6276675818434914
540,2016,Lesotho,LSO,0.4117647058823529,0.5743317601157618,0.29824139934117727,2.4551524241374083
541,2017,Lesotho,LSO,0.4117647058823529,0.6036479789648578,0.322055091552799,2.5852259384704652
542,2018,Lesotho,LSO,0.4117647058823529,0.5391506812982741,0.30105727687533546,2.3932378991049075
543,2019,Lesotho,LSO,0.4117647058823529,0.5772475517238238,0.2798798580592901,2.405899383507871
544,2020,Lesotho,LSO,0.4117647058823529,0.5457852117266,0.2938433026126748,2.384865037173577
545,2016,Liberia,LBR,0.35294117647058826,0.1589716558998905,0.18187462017758146,1.2165083488031136
546,2017,Liberia,LBR,0.35294117647058826,0.204347630621133,0.17773795424973216,1.2948503004620509
547,2018,Liberia,LBR,0.35294117647058826,0.19123696075340543,0.17360128832188287,1.2562189629430478
548,2019,Liberia,LBR,0.35294117647058826,0.1680194742753057,0.16946462239403356,1.1973739922033004
549,2020,Liberia,LBR,0.35294117647058826,0.1708982485841855,0.16532795646618428,1.1907215430375122
550,2016,Lithuania,LTU,0.5882352941176471,0.296337665804153,0.2562163676569668,1.9495597286968533
551,2017,Lithuania,LTU,0.6470588235294118,0.2821206233219146,0.25068519415737855,1.9633556526453768
552,2018,Lithuania,LTU,0.6470588235294118,0.2882452395717958,0.2501970585966679,1.9741404784630072
553,2019,Lithuania,LTU,0.6470588235294118,0.2841990264556172,0.24718740406651846,1.9570190886402012
554,2020,Lithuania,LTU,0.6470588235294118,0.2801528133394387,0.244177749536369,1.9398976988173962
555,2016,Low & middle income,LMY,0.5294117647058824,0.28146900946294834,0.320950787206221,2.055202145250442
556,2017,Low & middle income,LMY,0.5294117647058824,0.2901183007951626,0.33420963247129026,2.1122772637100784
557,2018,Low & middle income,LMY,0.5294117647058824,0.27487555447432566,0.3224758984209877,2.046590568917497
558,2019,Low & middle income,LMY,0.5294117647058824,0.271093914475994,0.3016877505954227,1.9766628454441384
559,2020,Low & middle income,LMY,0.5294117647058824,0.26763554948034257,0.29526673839182327,1.950483078842037
560,2016,Low income,LIC,0.5294117647058824,0.20936477150092822,0.28758386775673567,1.810892910977946
561,2017,Low income,LIC,0.5294117647058824,0.2206405002000486,0.3056301010602963,1.8875830682868684
562,2018,Low income,LIC,0.5294117647058824,0.23679941585360947,0.3372688361237314,2.0148171047842953
563,2019,Low income,LIC,0.5294117647058824,0.23783473572083266,0.36211132030722915,2.091415197069235
564,2020,Low income,LIC,0.5294117647058824,0.24732472379413414,0.386953804490727,2.184922625766332
565,2016,Lower middle income,LMC,0.5294117647058824,0.3035649670538975,0.34327067040643144,2.1663537100329715
566,2017,Lower middle income,LMC,0.5294117647058824,0.3240549949322645,0.34229417577041676,2.2044042818816614
567,2018,Lower middle income,LMC,0.5294117647058824,0.29451972471550847,0.33527368387087114,2.1242722657495126
568,2019,Lower middle income,LMC,0.5294117647058824,0.28115856171313097,0.3042378184747737,2.0044423435564656
569,2020,Lower middle income,LMC,0.5294117647058824,0.2736897599328754,0.2912268678308878,1.9504718880642966
570,2016,Luxembourg,LUX,0.7058823529411765,0.25701232566669374,0.17615295128267733,1.7483658581225958
571,2017,Luxembourg,LUX,0.7058823529411765,0.26416635101391023,0.18056234565809112,1.7759020919432702
572,2018,Luxembourg,LUX,0.7058823529411765,0.2713203763611267,0.1849717400335049,1.8034383257639446
573,2019,Luxembourg,LUX,0.7058823529411765,0.2784744017083432,0.18938113440891866,1.830974559584619
574,2020,Luxembourg,LUX,0.7058823529411765,0.2856284270555597,0.19379052878433245,1.8585107934052933
575,2016,"Macao SAR, China",MAC,0.5882352941176471,0.22930644755248597,0.29477269662721384,1.9311662791042608
576,2017,"Macao SAR, China",MAC,0.5882352941176471,0.20022556556540025,0.3004770939396091,1.890117707067275
577,2018,"Macao SAR, China",MAC,0.5882352941176471,0.20187587016237035,0.32300068021587897,1.960989075090025
578,2019,"Macao SAR, China",MAC,0.5882352941176471,0.22656235057661936,0.3536450394755244,2.102295113697459
579,2020,"Macao SAR, China",MAC,0.5882352941176471,0.22564765158466385,0.37326915375829456,2.1593380585618585
580,2016,Madagascar,MDG,0.29411764705882354,0.1988646240316307,0.4226831716347472,1.9598964100263265
581,2017,Madagascar,MDG,0.29411764705882354,0.2099083417795586,0.33744673342356857,1.7262745308886467
582,2018,Madagascar,MDG,0.29411764705882354,0.21272792016910658,0.42225406424719886,1.9863356801386334
583,2019,Madagascar,MDG,0.29411764705882354,0.21793636708626385,0.3503030898576639,1.780899650804343
584,2020,Madagascar,MDG,0.29411764705882354,0.22429361477114154,0.30512341378802227,1.6580751179651734
585,2016,Malawi,MWI,0.47058823529411764,0.35141637220446154,0.3664473053771041,2.272762895834353
586,2017,Malawi,MWI,0.47058823529411764,0.29833727043540176,0.3056301010602963,1.98415307934581
587,2018,Malawi,MWI,0.47058823529411764,0.2502793588646127,0.3372688361237314,1.982953461394537
588,2019,Malawi,MWI,0.47058823529411764,0.27465502100317085,0.3108676576572408,1.952501250272182
589,2020,Malawi,MWI,0.47058823529411764,0.21517746671954252,0.24497524961907124,1.6358689175904164
590,2016,Malaysia,MYS,0.35294117647058826,0.351664306946174,0.44606795965390966,2.394473669324665
591,2017,Malaysia,MYS,0.35294117647058826,0.3459948023336215,0.4541665843726564,2.4074305342558007
592,2018,Malaysia,MYS,0.35294117647058826,0.3315113341041679,0.4185300672242509,2.271554046351677
593,2019,Malaysia,MYS,0.35294117647058826,0.3081103314540963,0.3768191141880813,2.0996191819430248
594,2020,Malaysia,MYS,0.35294117647058826,0.29359233962340364,0.35704384307909903,2.0112573849546926
595,2016,Maldives,MDV,0.4117647058823529,0.27285597673408063,0.21641957331144662,1.6067353792848538
596,2017,Maldives,MDV,0.4117647058823529,0.2876909505089648,0.24191051906022878,1.7128781640809687
597,2018,Maldives,MDV,0.4117647058823529,0.28954253887575127,0.24267947023301667,1.7188881943329055
598,2019,Maldives,MDV,0.4117647058823529,0.305016934443951,0.2568706964804255,1.7924106642115314
599,2020,Maldives,MDV,0.4117647058823529,0.31573725368057454,0.22382615619834054,1.7147176818385237
600,2016,Mali,MLI,0.5294117647058824,0.2290281826214049,0.2962437071497118,1.8761992513978276
601,2017,Mali,MLI,0.5294117647058824,0.2804606850522306,0.35228952504123534,2.1472017099340497
602,2018,Mali,MLI,0.5294117647058824,0.2873253649803359,0.33852740618137483,2.1196447132106786
603,2019,Mali,MLI,0.5294117647058824,0.254478387437521,0.3118430753592888,1.9738977656587906
604,2020,Mali,MLI,0.5294117647058824,0.262961789042893,0.3082230939020602,1.980004624497849
605,2016,Malta,MLT,0.6470588235294118,0.3762737885550697,0.30188289915826116,2.3052550981143347
606,2017,Malta,MLT,0.6470588235294118,0.3442423561041595,0.28492630967565474,2.190322464764695
607,2018,Malta,MLT,0.6470588235294118,0.3122109236532493,0.2679697201930484,2.0753898314150554
608,2019,Malta,MLT,0.6470588235294118,0.2801794912023391,0.251013130710442,1.960457198065416
609,2020,Malta,MLT,0.6470588235294118,0.24814805875142892,0.2340565412278356,1.8455245647157765
610,2016,Marshall Islands,MHL,0.7647058823529411,0.7112803814454469,0.5253854062199008,3.7634228639035374
611,2017,Marshall Islands,MHL,0.7647058823529411,0.7112803814454469,0.2667624772147198,2.9875540768879945
612,2018,Marshall Islands,MHL,0.7647058823529411,0.7112803814454469,0.3212603549232996,3.1510477100137337
613,2019,Marshall Islands,MHL,0.7647058823529411,0.7112803814454469,0.32050887852810833,3.1487932808281602
614,2020,Marshall Islands,MHL,0.7647058823529411,0.7112803814454469,0.3444570046101721,3.2206376590743515
615,2016,Mauritania,MRT,0.5294117647058824,0.1438695241480886,0.1988031077794706,1.4135601363404713
616,2017,Mauritania,MRT,0.5294117647058824,0.14280626266007515,0.2010107309764495,1.418056482955381
617,2018,Mauritania,MRT,0.5294117647058824,0.14174300117206168,0.2032183541734284,1.422552829570291
618,2019,Mauritania,MRT,0.5294117647058824,0.14014487455793617,0.21792380623088917,1.4634729325144222
619,2020,Mauritania,MRT,0.5294117647058824,0.13961647819603473,0.20763360056738625,1.4315455228001106
620,2016,Mauritius,MUS,0.6470588235294118,0.3710298240863129,0.4253319821672754,2.665114418203864
621,2017,Mauritius,MUS,0.6470588235294118,0.3717350936205959,0.4337416985662647,2.6917541064693977
622,2018,Mauritius,MUS,0.6470588235294118,0.35778225373033096,0.4106694652319811,2.594631726686017
623,2019,Mauritius,MUS,0.6470588235294118,0.349250242659159,0.39794091850844915,2.5393820643730773
624,2020,Mauritius,MUS,0.6470588235294118,0.34101352306516475,0.3434138416656729,2.35932739465676
625,2016,Mexico,MEX,0.8235294117647058,0.36312760113574255,0.38222520079129196,2.696460216410067
626,2017,Mexico,MEX,0.8235294117647058,0.33436939425230355,0.3745115901259226,2.6158029706470804
627,2018,Mexico,MEX,0.8235294117647058,0.3148476916343939,0.35321678550734736,2.5128751515555354
628,2019,Mexico,MEX,0.8235294117647058,0.2907077368837196,0.33871257786537506,2.4210826191282706
629,2020,Mexico,MEX,0.8235294117647058,0.2665677821330452,0.3242083702234027,2.3292900867010045
630,2016,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,1.0,0.4598956698882859,3.8502752449589757
631,2017,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.9188731129558387,0.40798741198299987,3.532296697154795
632,2018,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.7176270309140671,0.3648808338021055,3.0004847985285688
633,2019,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.5764405463711005,0.3858042790772391,2.7808821652680358
634,2020,"Micronesia, Fed. Sts.",FSM,0.47058823529411764,0.43525406182813414,0.36110714880689015,2.4244178053710566
635,2016,Middle East & North Africa,MEA,0.5294117647058824,0.3149616724507516,0.23696940885753506,1.8702433361799908
636,2017,Middle East & North Africa,MEA,0.5294117647058824,0.3149616724507516,0.23854918463094216,1.8749826635002118
637,2018,Middle East & North Africa,MEA,0.5294117647058824,0.3149616724507516,0.24012896040434925,1.8797219908204332
638,2019,Middle East & North Africa,MEA,0.5294117647058824,0.3149616724507516,0.24170873617775634,1.8844613181406547
639,2020,Middle East & North Africa,MEA,0.5294117647058824,0.3149616724507516,0.24328851195116344,1.8892006454608756
640,2016,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.3121435849867431,0.3062349721992559,2.0724038512771363
641,2017,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.3121435849867431,0.2905306638863085,2.025290926338294
642,2018,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.3121435849867431,0.25142016095164205,1.9079594175342947
643,2019,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.3121435849867431,0.25912204726041377,1.9310650764606097
644,2020,Middle East & North Africa (excluding high income),MNA,0.5294117647058824,0.3121435849867431,0.24341773894746643,1.8839521515217679
645,2016,Middle income,MIC,0.5882352941176471,0.29799684537800064,0.3324865787612206,2.18168872115731
646,2017,Middle income,MIC,0.5882352941176471,0.30275460932422366,0.33825628297500854,2.20851336169112
647,2018,Middle income,MIC,0.5882352941176471,0.29451972471550847,0.31310144222184316,2.1165790702141933
648,2019,Middle income,MIC,0.5882352941176471,0.28558256124563314,0.3016877505954227,2.0644636683951814
649,2020,Middle income,MIC,0.5882352941176471,0.281444466534844,0.2914214745401567,2.0253886508078054
650,2016,Moldova,MDA,0.5294117647058824,0.4150515090954222,0.39676267146922367,2.5498027973043977
651,2017,Moldova,MDA,0.7058823529411765,0.41579083172189846,0.39274001830544053,2.715684071301295
652,2018,Moldova,MDA,0.7058823529411765,0.40256545763015467,0.37430770417428694,2.633936380724347
653,2019,Moldova,MDA,0.7058823529411765,0.45176744723411594,0.41471877759135345,2.8535735801834687
654,2020,Moldova,MDA,0.7058823529411765,0.4640060932803472,0.42070414629873,2.896006978398061
655,2016,Monaco,MCO,0.6470588235294118,0.10145522448892322,0.1405497174897412,1.2716184249764817
656,2017,Monaco,MCO,0.6470588235294118,0.10789363204352893,0.14873313551885123,1.3090454941730232
657,2018,Monaco,MCO,0.6470588235294118,0.09068656044783814,0.11828750105559875,1.1832944475918843
658,2019,Monaco,MCO,0.6470588235294118,0.08530222842729561,0.10715639283852751,1.1391324588995855
659,2020,Monaco,MCO,0.6470588235294118,0.07991789640675308,0.09602528462145626,1.0949704702072869
660,2016,Mongolia,MNG,0.7058823529411765,0.3833893674318763,0.2783298046474299,2.307650501747219
661,2017,Mongolia,MNG,0.7058823529411765,0.3025747807668978,0.2694345332653522,2.119335514271029
662,2018,Mongolia,MNG,0.7058823529411765,0.4568323241972946,0.4364295225557535,2.9288355690030263
663,2019,Mongolia,MNG,0.7058823529411765,0.36564894148521315,0.35228631455883946,2.494039179588121
664,2020,Mongolia,MNG,0.7058823529411765,0.3597354661696588,0.34993514419170507,2.475158717855609
665,2016,Myanmar,MMR,0.29411764705882354,0.14060887881623102,0.20633049014637986,1.1943268751304252
666,2017,Myanmar,MMR,0.29411764705882354,0.15449808529872577,0.2115246036334374,1.2376876285565872
667,2018,Myanmar,MMR,0.29411764705882354,0.14230284371197505,0.22135607606551222,1.2427915626793102
668,2019,Myanmar,MMR,0.29411764705882354,0.14610076920465553,0.22508515296566856,1.2615746443651403
669,2020,Myanmar,MMR,0.29411764705882354,0.14793139933413035,0.2313367072387648,1.2839905674433787
670,2016,Namibia,NAM,0.4117647058823529,0.7883000068247331,0.5100617331061779,3.518549918850353
671,2017,Namibia,NAM,0.4117647058823529,0.7222841529753823,0.5257184429696833,3.433488340742167
672,2018,Namibia,NAM,0.4117647058823529,0.6651577441566126,0.4969603640345678,3.232961286299281
673,2019,Namibia,NAM,0.4117647058823529,0.7015946233802102,0.5622883570758673,3.5018190238703752
674,2020,Namibia,NAM,0.4117647058823529,0.6963536231184424,0.5314147327980528,3.3987161505133963
675,2016,Nepal,NPL,0.5294117647058824,0.28885577799105966,0.40756232785820173,2.329810304262607
676,2017,Nepal,NPL,0.5294117647058824,0.35279656343956967,0.36426507140641207,2.327800105804258
677,2018,Nepal,NPL,0.5294117647058824,0.328170037640488,0.30046217942012615,2.087138378247237
678,2019,Nepal,NPL,0.5294117647058824,0.3478271674652022,0.2469121052010884,1.9658024152395517
679,2020,Nepal,NPL,0.5294117647058824,0.36748429728991644,0.1933620309820506,1.8444664522318668
680,2016,Netherlands,NLD,0.7647058823529411,0.4055160080939784,0.2728699932628648,2.3943478783294925
681,2017,Netherlands,NLD,0.7647058823529411,0.382981577241835,0.26469679594669704,2.324759424676702
682,2018,Netherlands,NLD,0.7647058823529411,0.3964911270345485,0.2751005673450713,2.3829898384572523
683,2019,Netherlands,NLD,0.7647058823529411,0.3919786865048335,0.2762158543861746,2.377310818521132
684,2020,Netherlands,NLD,0.7647058823529411,0.38746624597511853,0.27733114142727777,2.3716317985850113
685,2016,New Zealand,NZL,0.5882352941176471,0.4745024208043286,0.3586254323686698,2.6131164328323138
686,2017,New Zealand,NZL,0.5882352941176471,0.4632500087691123,0.35459721165946606,2.57852694663427
687,2018,New Zealand,NZL,0.5882352941176471,0.4476172751442563,0.3426723827883369,2.5114869927711703
688,2019,New Zealand,NZL,0.5882352941176471,0.4341747023142203,0.3346958579981705,2.460672272740599
689,2020,New Zealand,NZL,0.5882352941176471,0.4207321294841841,0.326719333208004,2.409857552710027
690,2016,Nicaragua,NIC,0.4117647058823529,0.3020234382669665,0.45437238035812366,2.378928723490657
691,2017,Nicaragua,NIC,0.4117647058823529,0.32248941725172686,0.47797621268251095,2.4906721784333397
692,2018,Nicaragua,NIC,0.4117647058823529,0.26364535634743613,0.5015800450068982,2.4437955535979197
693,2019,Nicaragua,NIC,0.4117647058823529,0.2547855180985652,0.5251838773312855,2.4968873740733395
694,2020,Nicaragua,NIC,0.4117647058823529,0.2390395447090981,0.5487877096556728,2.5362069242675673
695,2016,Norway,NOR,0.5882352941176471,0.5942982349347178,0.337485299851336,2.789287663541091
696,2017,Norway,NOR,0.5882352941176471,0.585523511772242,0.3395946477438409,2.7780662608936537
697,2018,Norway,NOR,0.5882352941176471,0.5656998834996076,0.33294403186359206,2.718467156707639
698,2019,Norway,NOR,0.5882352941176471,0.5514007077820525,0.33067339786972005,2.6830569032909124
699,2020,Norway,NOR,0.5882352941176471,0.5371015320644976,0.32840276387584805,2.647646649874187
700,2016,OECD members,OED,0.5882352941176471,0.3715374974654263,0.2792928477685981,2.169188832354294
701,2017,OECD members,OED,0.6176470588235294,0.3666143378268593,0.2631510096316909,2.1403287633723207
702,2018,OECD members,OED,0.6176470588235294,0.36251115194659084,0.2604478444130346,2.124012895955815
703,2019,OECD members,OED,0.6176470588235294,0.3579979791871731,0.2510253427352529,2.086719045403634
704,2020,OECD members,OED,0.6470588235294118,0.3534848064277553,0.24160284105747115,2.0788369595573357
705,2016,Oman,OMN,0.5882352941176471,0.44800061062664004,0.298258874118774,2.379013137727249
706,2017,Oman,OMN,0.5882352941176471,0.4322013520877299,0.28870565704066564,2.318754969415104
707,2018,Oman,OMN,0.5882352941176471,0.38535936528141485,0.27054842842010085,2.1705993099407794
708,2019,Oman,OMN,0.5882352941176471,0.40060283500990956,0.26464906542044775,2.1833881603988097
709,2020,Oman,OMN,0.5882352941176471,0.3848035764709994,0.26004600580634063,2.1379804644786677
710,2016,Other small states,OSS,0.5294117647058824,0.40071088741229005,0.28876712355488876,2.1971349101951287
711,2017,Other small states,OSS,0.5294117647058824,0.3717350936205959,0.322055091552799,2.239047226605471
712,2018,Other small states,OSS,0.5294117647058824,0.4039926350748538,0.3070793595485882,2.2586351135013545
713,2019,Other small states,OSS,0.5294117647058824,0.349250242659159,0.316235477545438,2.1766186826605143
714,2020,Other small states,OSS,0.5294117647058824,0.3320966944081153,0.32539159554228775,2.169779940148976
715,2016,Pakistan,PAK,0.7058823529411765,0.22223010913010346,0.320950787206221,2.1131949328200466
716,2017,Pakistan,PAK,0.7058823529411765,0.21457802643239815,0.30989906731016276,2.0647356077364614
717,2018,Pakistan,PAK,0.7058823529411765,0.19779031660859528,0.27163605722309747,1.9163711578276597
718,2019,Pakistan,PAK,0.7058823529411765,0.1855704203478412,0.24697869223153573,1.8179592703314662
719,2020,Pakistan,PAK,0.7058823529411765,0.17335052408708712,0.22232132723997397,1.7195473828352728
720,2016,Panama,PAN,0.6470588235294118,0.21062322734246625,0.15908300942004333,1.5455543064744743
721,2017,Panama,PAN,0.6470588235294118,0.2132992357780349,0.1849807009369004,1.6285993978961826
722,2018,Panama,PAN,0.6470588235294118,0.21335029777223624,0.18496428277376298,1.6286522673951733
723,2019,Panama,PAN,0.6470588235294118,0.23143926505734239,0.21498883605545643,1.7549038618104658
724,2020,Panama,PAN,0.6470588235294118,0.2383779442956344,0.21824682546281637,1.7785551885091295
725,2016,Paraguay,PRY,0.7647058823529411,0.21458986561626464,0.2569760869995771,1.9648138745842016
726,2017,Paraguay,PRY,0.7647058823529411,0.2286514989606572,0.2451657246948774,1.9575060543588878
727,2018,Paraguay,PRY,0.7647058823529411,0.2429721475347923,0.2549499136298973,2.0154999183122175
728,2019,Paraguay,PRY,0.7647058823529411,0.2567747656494423,0.2545695933830586,2.0419641938010016
729,2020,Paraguay,PRY,0.7647058823529411,0.27083639899383494,0.20973463778077847,1.9355825936829465
730,2016,Peru,PER,0.8235294117647058,0.28219239947686,0.3807501670060439,2.5301647117365578
731,2017,Peru,PER,0.8235294117647058,0.2909353103464729,0.3885445273995179,2.5710336146562054
732,2018,Peru,PER,0.8235294117647058,0.27487555447432566,0.36501124440979954,2.468314253942756
733,2019,Peru,PER,0.8235294117647058,0.2826949031378319,0.37846548207181335,2.52431566425581
734,2020,Peru,PER,0.8235294117647058,0.3142741528702237,0.3400269656137829,2.472158614346502
735,2016,Philippines,PHL,0.6470588235294118,0.26419668120327894,0.36195588114452804,2.261319829369554
736,2017,Philippines,PHL,0.6470588235294118,0.3256205726128021,0.365843694047693,2.395831050898095
737,2018,Philippines,PHL,0.7647058823529411,0.23186404650530243,0.32812085101029137,2.21279652839442
738,2019,Philippines,PHL,0.7647058823529411,0.23935849690992006,0.37250751760868456,2.3609454289988347
739,2020,Philippines,PHL,0.7647058823529411,0.2310791021454671,0.30327187982359866,2.1366797261146715
740,2016,Poland,POL,0.5882352941176471,0.34289325375425644,0.240422033760132,1.995287902906556
741,2017,Poland,POL,0.5882352941176471,0.33734736363077483,0.23563317255725316,1.9698295390509561
742,2018,Poland,POL,0.5882352941176471,0.3415907670880709,0.23700447524990487,1.9824302540435035
743,2019,Poland,POL,0.5882352941176471,0.3409395237549782,0.23529569599479133,1.9760014296119777
744,2020,Poland,POL,0.5882352941176471,0.3402882804218854,0.23358691673967777,1.9695726051804514
745,2016,Portugal,PRT,0.7058823529411765,0.3963735115358119,0.24073844915169113,2.2208447234678736
746,2017,Portugal,PRT,0.7058823529411765,0.3711785990466124,0.23555307305343062,2.154898770194693
747,2018,Portugal,PRT,0.7058823529411765,0.3459836865574128,0.2303676969551701,2.0889528169215126
748,2019,Portugal,PRT,0.7058823529411765,0.32078877406821327,0.22518232085690962,2.023006863648332
749,2020,Portugal,PRT,0.7058823529411765,0.2955938615790137,0.21999694475864906,1.957060910375151
750,2016,Post-demographic dividend,PST,0.5882352941176471,0.36840747132606166,0.2627676008195094,2.1133530392282984
751,2017,Post-demographic dividend,PST,0.5882352941176471,0.36389245475931953,0.2572292748528134,2.0877080281947262
752,2018,Post-demographic dividend,PST,0.5882352941176471,0.3694861074323185,0.25038647705801587,2.078366940156332
753,2019,Post-demographic dividend,PST,0.5882352941176471,0.3700254254854469,0.24419591517726905,2.060873890620348
754,2020,Post-demographic dividend,PST,0.5882352941176471,0.3705647435385753,0.2380053532965223,2.043380841084365
755,2016,Pre-demographic dividend,PRE,0.5,0.21986491897022575,0.2789240283637595,1.77650192303173
756,2017,Pre-demographic dividend,PRE,0.5,0.26883048660069075,0.326903935945756,2.0183727810386496
757,2018,Pre-demographic dividend,PRE,0.5,0.23977069812226653,0.34333788734165566,2.0095550582695
758,2019,Pre-demographic dividend,PRE,0.5,0.2461565615791768,0.302846816018309,1.9008535712132806
759,2020,Pre-demographic dividend,PRE,0.5,0.2549204424488272,0.26373289940615974,1.8010395831161337
760,2016,Qatar,QAT,0.5294117647058824,0.21410809376012516,0.17701651686176564,1.4886775028114294
761,2017,Qatar,QAT,0.5294117647058824,0.2196059037404832,0.1824021755854279,1.5158300989431326
762,2018,Qatar,QAT,0.5294117647058824,0.22510371372084123,0.18778783430909018,1.5429826950748353
763,2019,Qatar,QAT,0.5294117647058824,0.20812260115373973,0.18401379710905444,1.497698358340525
764,2020,Qatar,QAT,0.5294117647058824,0.23609933368155728,0.1985591517564147,1.5972878873382408
765,2016,Romania,ROU,0.5882352941176471,0.2205257959760324,0.20263784612556196,1.6372004244463976
766,2017,Romania,ROU,0.5882352941176471,0.2290733338457176,0.2141872923904998,1.6889438389805815
767,2018,Romania,ROU,0.5882352941176471,0.24752712796361565,0.22288696818054388,1.75195045458651
768,2019,Romania,ROU,0.5882352941176471,0.2610277939574073,0.2330115292080348,1.809325469656566
769,2020,Romania,ROU,0.5882352941176471,0.27452845995119884,0.24313609023552576,1.8667004847266222
770,2016,Russian Federation,RUS,0.6470588235294118,0.2782901444846235,0.23405841062265026,1.9058143443666098
771,2017,Russian Federation,RUS,0.6470588235294118,0.3470752557810681,0.2868943963427498,2.2018925241197973
772,2018,Russian Federation,RUS,0.6470588235294118,0.3462086486949621,0.3055589218208538,2.2561528863818974
773,2019,Russian Federation,RUS,0.6470588235294118,0.38016790080013135,0.34130917741995564,2.431322157389541
774,2020,Russian Federation,RUS,0.6470588235294118,0.41412715290530067,0.3770594330190573,2.606491428397185
775,2016,Rwanda,RWA,0.35294117647058826,0.2543340764317946,0.26161012031831465,1.6464396902891214
776,2017,Rwanda,RWA,0.35294117647058826,0.23137265862053857,0.23606825388039587,1.523891255352853
777,2018,Rwanda,RWA,0.35294117647058826,0.22747186808770764,0.23020896095216356,1.4985117955024942
778,2019,Rwanda,RWA,0.35294117647058826,0.24831971809544584,0.22929746842490575,1.5374730179361973
779,2020,Rwanda,RWA,0.35294117647058826,0.25215390219147366,0.22975256446425252,1.5465066742462932
780,2016,Samoa,WSM,0.47058823529411764,0.3080237342642068,0.2778139735961804,1.9200776246110722
781,2017,Samoa,WSM,0.47058823529411764,0.3095733793321799,0.2815106611992571,1.9342669775562489
782,2018,Samoa,WSM,0.47058823529411764,0.3354002678090437,0.316338969883806,2.0904056805636233
783,2019,Samoa,WSM,0.47058823529411764,0.3482845110798171,0.3323069543031324,2.164078120363149
784,2020,Samoa,WSM,0.47058823529411764,0.3559003351741766,0.34548549686929225,2.2188453962503476
785,2016,San Marino,SMR,0.5882352941176471,0.2490335097248214,0.25835160260372564,1.8613571213784668
786,2017,San Marino,SMR,0.5882352941176471,0.24939353736534603,0.2791927132290651,1.9246005085355344
787,2018,San Marino,SMR,0.5882352941176471,0.26309846015798793,0.3086537049332598,2.040393329233402
788,2019,San Marino,SMR,0.5882352941176471,0.2501135926463952,0.320874934479744,2.05108728284967
789,2020,San Marino,SMR,0.5882352941176471,0.25047362028691983,0.34171604510508347,2.114330670006737
790,2016,Sao Tome and Principe,STP,0.35294117647058826,0.38282913231097815,0.34019484539576705,2.1391839772798455
791,2017,Sao Tome and Principe,STP,0.35294117647058826,0.3727149051831347,0.3920404988943357,2.2744924835198645
792,2018,Sao Tome and Principe,STP,0.35294117647058826,0.38742259449838923,0.4286140705121108,2.413628577003699
793,2019,Sao Tome and Principe,STP,0.35294117647058826,0.43822236224571437,0.3748343858432523,2.3538890584917738
794,2020,Sao Tome and Principe,STP,0.35294117647058826,0.45668677222395976,0.34358814241244884,2.2970791481558543
795,2016,Senegal,SEN,0.6470588235294118,0.37839256136490695,0.4546257239942596,2.767721118242004
796,2017,Senegal,SEN,0.6470588235294118,0.34226939404763196,0.43868608528975844,2.6476558674939508
797,2018,Senegal,SEN,0.6470588235294118,0.3595309947010562,0.45898612803387656,2.7430791970331536
798,2019,Senegal,SEN,0.6470588235294118,0.3912775103992497,0.39017126663771573,2.6001276442410584
799,2020,Senegal,SEN,0.6470588235294118,0.3955724934106972,0.470081717749506,2.848448963599324
800,2016,Serbia,SRB,0.47058823529411764,0.2689847929829599,0.18521762640990003,1.5642107004897374
801,2017,Serbia,SRB,0.47058823529411764,0.27456918250911777,0.19722322532864217,1.6113962762982799
802,2018,Serbia,SRB,0.47058823529411764,0.26510842186960837,0.18758883181274352,1.563571574471565
803,2019,Serbia,SRB,0.47058823529411764,0.2678391975581143,0.1833343330531683,1.5562696295698513
804,2020,Serbia,SRB,0.47058823529411764,0.2674573324164991,0.18270656860092438,1.5536226059298892
805,2016,Seychelles,SYC,0.5882352941176471,0.32717614609475226,0.2497858323768945,1.9919450834378352
806,2017,Seychelles,SYC,0.5882352941176471,0.27213664486068917,0.21860158376754107,1.7883133351416487
807,2018,Seychelles,SYC,0.5882352941176471,0.3329351768160052,0.25199639174289906,2.010094822978355
808,2019,Seychelles,SYC,0.5882352941176471,0.28969794801359633,0.23715382363982987,1.8790926610643295
809,2020,Seychelles,SYC,0.5882352941176471,0.2772052153198777,0.19533865184285404,1.7286616802859647
