,Year,Country Name,Country Code,Life Expectancy at birth (total years),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Weighted World Death
437,2018,High income,HIC,0.9562370788388458,0.047937569676700105,0.06194690265486725,0.03837298541826554,0.5210292898477817
438,2019,High income,HIC,0.9574210467868545,0.04682274247491639,0.06194690265486725,0.03837298541826554,0.5244429121993578
439,2020,High income,HIC,0.9586748098843593,0.04570791527313266,0.059734513274336286,0.03760552570990023,0.5376333366754842
440,2016,Honduras,HND,0.8841962891217056,0.17837235228539575,0.2234513274336283,0.1427475057559478,-0.7138924207737619
441,2017,Honduras,HND,0.886528074090541,0.1716833890746934,0.2168141592920354,0.13814274750575595,-0.6598521719579757
442,2018,Honduras,HND,0.8887770037559153,0.16610925306577481,0.2079646017699115,0.13353798925556407,-0.6014872647076253
443,2019,Honduras,HND,0.8909312416459054,0.1605351170568562,0.20132743362831856,0.1289332310053722,-0.5498542173742513
444,2020,Honduras,HND,0.8935234289970475,0.15496098104793757,0.19469026548672566,0.12432847275518033,-0.4977832205797259
445,2016,Hungary,HUN,0.9003224716862945,0.04459308807134894,0.05530973451327433,0.036070606293169605,0.5009246668310953
446,2017,Hungary,HUN,0.8974066578711102,0.04124860646599777,0.053097345132743355,0.03376822716807368,0.5205445008685898
447,2018,Hungary,HUN,0.9003513411300087,0.03901895206243032,0.050884955752212385,0.03223330775134305,0.5407253387431387
448,2019,Hungary,HUN,0.8998316911431442,0.0379041248606466,0.048672566371681415,0.03146584804297774,0.5521423501348959
449,2020,Hungary,HUN,0.9062407076478056,0.0379041248606466,0.04646017699115044,0.03069838833461243,0.5682583736146114
450,2016,IBRD only,IBD,0.8636055831436632,0.2273470404481728,0.3095628204683628,0.1938312602916508,-1.2951020003243738
451,2017,IBRD only,IBD,0.8665174980467882,0.2171847832907358,0.297456099653719,0.18454693312451187,-1.198408099993888
452,2018,IBRD only,IBD,0.8689379458924331,0.2079506976083311,0.28671683559598227,0.17594047436263774,-1.1108758535627268
453,2019,IBRD only,IBD,0.8713252327203211,0.19960978455158304,0.27363117174760393,0.16862858265072905,-1.023302182228573
454,2020,IBRD only,IBD,0.8737788415837227,0.19232005855544035,0.2628754591961261,0.16181841610460934,-0.9467613175339735
455,2016,IDA & IBRD total,IBT,0.8359758194114321,0.3684758926816321,0.4495543565362411,0.3437150527415157,-2.6244992465266184
456,2017,IDA & IBRD total,IBT,0.8388879349402162,0.35765033031860316,0.43823287574916814,0.33264883546983576,-2.521706694823838
457,2018,IDA & IBRD total,IBT,0.8413441803644746,0.34784555839629433,0.42766881561105974,0.3225933914228664,-2.427726948952759
458,2019,IDA & IBRD total,IBT,0.8436976373708942,0.3386459363589264,0.416057049497927,0.31335808270529314,-2.335197714661912
459,2020,IDA & IBRD total,IBT,0.8460510943773139,0.3301327052669465,0.40589071845347563,0.30446880168722484,-2.249761678265905
460,2016,IDA blend,IDB,0.728984228459088,0.6969637058747269,0.7966527035942256,0.6920256602688157,-5.823003935148306
461,2017,IDA blend,IDB,0.7325489401559208,0.6831760479513411,0.7843342115192522,0.6768184636048903,-5.694079644724079
462,2018,IDA blend,IDB,0.7357771980022857,0.668301316987952,0.7710750552624269,0.6605859240396861,-5.556394297919644
463,2019,IDA blend,IDB,0.738702343362053,0.6529763843462586,0.7585740114957875,0.6441290175477244,-5.419488530008724
464,2020,IDA blend,IDB,0.7419417149963746,0.6370201188981259,0.74495340227948,0.6269514405777582,-5.274764491949349
465,2016,IDA only,IDX,0.7648360976239895,0.5311989843930601,0.5998748843186836,0.5168222434870667,-4.164475498066449
466,2017,IDA only,IDX,0.7690557011536135,0.515115510281554,0.5857003832906659,0.4981811337831082,-4.0110010044139255
467,2018,IDA only,IDX,0.7729756149679027,0.5013280591469599,0.5716347344651614,0.48242100482061545,-3.874268726003963
468,2019,IDA only,IDX,0.7766305024401645,0.48803402894864767,0.5584426320961526,0.46701226951595387,-3.742814529809404
469,2020,IDA only,IDX,0.7811151323118158,0.47535760517364994,0.5459522646545332,0.45229829859971904,-3.6166500663979595
470,2016,IDA total,IDA,0.7527899620108689,0.5880334152745608,0.6673425292353075,0.5768928447119862,-4.73287583509212
471,2017,IDA total,IDA,0.7567856844396382,0.5726915621943712,0.6537505738011946,0.5593807010223545,-4.587371965442107
472,2018,IDA total,IDA,0.7604717759088121,0.5584551474827658,0.6398698816451792,0.5433771316290307,-4.4495566905083805
473,2019,IDA total,IDA,0.7638822087961866,0.5443663333817993,0.6267929461424734,0.5275024604452877,-4.315239138175984
474,2020,IDA total,IDA,0.7675796243912926,0.5304557109273511,0.6137761866841837,0.5118238934034895,-4.181955931129918
475,2016,Iceland,ISL,0.9730157309598811,0.020066889632107024,0.024336283185840708,0.01688411358403684,0.7923366478019976
476,2017,Iceland,ISL,0.9784143169345277,0.0189520624303233,0.024336283185840708,0.016116653875671526,0.8030347270136728
477,2018,Iceland,ISL,0.9807816113191323,0.017837235228539576,0.024336283185840708,0.016116653875671526,0.8076316758018449
478,2019,Iceland,ISL,0.9772306697422256,0.017837235228539576,0.022123893805309734,0.015349194167306216,0.8137877411999924
479,2020,Iceland,ISL,0.9736797281653189,0.016722408026755852,0.022123893805309734,0.014581734458940903,0.8155362928601144
480,2016,India,IND,0.8154974060804829,0.3690078037904125,0.5486725663716814,0.3146584804297774,-2.827169822334496
481,2017,India,IND,0.818669580555853,0.35005574136008916,0.5243362831858407,0.29623944742901,-2.639408541437887
482,2018,India,IND,0.8216405350085316,0.33221850613154963,0.5022123893805309,0.2785878741366078,-2.4637851419425916
483,2019,India,IND,0.8244812882700571,0.31549609810479373,0.4734513274336283,0.2640061396776669,-2.2828894489510825
484,2020,India,IND,0.8277836639365802,0.3010033444816053,0.4491150442477876,0.25019186492709133,-2.1223356174783587
485,2016,Indonesia,IDN,0.8408037830519051,0.24972129319955405,0.30088495575221236,0.20414428242517269,-1.377870800304531
486,2017,Indonesia,IDN,0.8437273916168916,0.2408026755852843,0.2898230088495575,0.19646968534151957,-1.2932257274684278
487,2018,Indonesia,IDN,0.8464142707434178,0.2318840579710145,0.27876106194690264,0.18879508825786645,-1.2088173840707848
488,2019,Indonesia,IDN,0.8488644204314834,0.22519509476031213,0.26991150442477874,0.18265541059094398,-1.1418819247272531
489,2020,Indonesia,IDN,0.8514329348387792,0.21739130434782608,0.25884955752212385,0.17651573292402148,-1.0659612781193302
490,2016,"Iran, Islamic Rep.",IRN,0.9001281803300939,0.1426978818283166,0.21238938053097342,0.1143514965464313,-0.4798417111051846
491,2017,"Iran, Islamic Rep.",IRN,0.9027795500408511,0.13823857302118173,0.20353982300884954,0.11051419800460476,-0.4263738570464799
492,2018,"Iran, Islamic Rep.",IRN,0.9052415362008397,0.1326644370122631,0.19690265486725664,0.1066768994627782,-0.3775029002765693
493,2019,"Iran, Islamic Rep.",IRN,0.9075851576415982,0.1282051282051282,0.1902654867256637,0.10283960092095164,-0.33097996262945595
494,2020,"Iran, Islamic Rep.",IRN,0.9100708167454331,0.1237458193979933,0.1836283185840708,0.09900230237912509,-0.2843149873192664
495,2016,Iraq,IRQ,0.8299970841861856,0.2686733556298774,0.3628318584070796,0.2210283960092095,-1.679958786331646
496,2017,Iraq,IRQ,0.8320329573569454,0.2608695652173913,0.35176991150442477,0.2141212586339217,-1.6015009421267983
497,2018,Iraq,IRQ,0.8339267928646289,0.2530657748049052,0.3407079646017699,0.2072141212586339,-1.5231851355850266
498,2019,Iraq,IRQ,0.8357022636530823,0.24526198439241917,0.32964601769911506,0.2003069838833461,-1.4449876937624855
499,2020,Iraq,IRQ,0.837603990142048,0.23745819397993312,0.3185840707964602,0.1933998465080583,-1.3666639962394318
500,2016,Ireland,IRL,0.9664912366803616,0.03455964325529543,0.050884955752212385,0.02762854950115119,0.6342028849085288
501,2017,Ireland,IRL,0.972438342085587,0.033444816053511704,0.048672566371681415,0.026093630084420564,0.6551564905258371
502,2018,Ireland,IRL,0.9736219892778893,0.031215161649944256,0.048672566371681415,0.025326170376055255,0.6638692853587356
503,2019,Ireland,IRL,0.9741705087084691,0.030100334448160536,0.04646017699115044,0.024558710667689946,0.6763544661679369
504,2020,Ireland,IRL,0.9807527418754172,0.028985507246376812,0.04424778761061947,0.02302379125095932,0.6979431995469678
505,2016,Israel,ISR,0.9754118947881998,0.03455964325529543,0.04424778761061947,0.029163468917881807,0.6568953697742232
506,2017,Israel,ISR,0.9771151919673666,0.033444816053511704,0.04424778761061947,0.029163468917881807,0.6608283213569576
507,2018,Israel,ISR,0.9800887446699804,0.033444816053511704,0.04424778761061947,0.028396009209516498,0.6668717128930326
508,2019,Israel,ISR,0.9801176141136946,0.033444816053511704,0.04203539823008849,0.02762854950115119,0.6766075893118009
509,2020,Israel,ISR,0.9801464835574087,0.03232998885172798,0.04203539823008849,0.02762854950115119,0.6788661131590825
510,2016,Italy,ITA,0.9853141139823386,0.03232998885172798,0.04646017699115044,0.026093630084420564,0.6768990849677491
511,2017,Italy,ITA,0.9817920418491471,0.031215161649944256,0.04424778761061947,0.025326170376055255,0.6853136742131792
512,2018,Italy,ITA,0.9865266306183551,0.030100334448160536,0.04203539823008849,0.024558710667689946,0.7019849243610088
513,2019,Italy,ITA,0.9847655945517599,0.028985507246376812,0.03982300884955752,0.02302379125095932,0.7152303885064966
514,2020,Italy,ITA,0.9959958081567709,0.027870680044593088,0.037610619469026545,0.022256331542594012,0.738397263490129
515,2016,Jamaica,JAM,0.8779703048901958,0.14492753623188406,0.23672566371681414,0.11588641596316192,-0.5856074225766624
516,2017,Jamaica,JAM,0.8790592603071138,0.14046822742474915,0.22787610619469026,0.11204911742133537,-0.5337019828117969
517,2018,Jamaica,JAM,0.8802547439713391,0.13600891861761424,0.22123893805309733,0.10897927858787412,-0.4913970217746779
518,2019,Jamaica,JAM,0.8815212464671025,0.1315496098104794,0.21238938053097342,0.10514198004604756,-0.43931403493096677
519,2020,Jamaica,JAM,0.8827877489628659,0.12709030100334448,0.20575221238938055,0.10207214121258634,-0.39693805506231006
520,2016,Japan,JPN,0.9940846509828613,0.02229654403567447,0.01991150442477876,0.02072141212586339,0.8068714011337225
521,2017,Japan,JPN,0.9954444017818231,0.021181716833890744,0.01991150442477876,0.019953952417498082,0.8135306451697131
522,2018,Japan,JPN,0.9967608484152128,0.021181716833890744,0.01991150442477876,0.019953952417498082,0.8148470918031028
523,2019,Japan,JPN,0.9984814672606077,0.020066889632107024,0.01991150442477876,0.01918649270913277,0.8218672038855264
524,2020,Japan,JPN,1.0,0.020066889632107024,0.017699115044247787,0.01918649270913277,0.8300229047665115
525,2016,Jordan,JOR,0.878076833137503,0.16276477146042362,0.22123893805309733,0.13046815042210283,-0.6330421256310476
526,2017,Jordan,JOR,0.8793551721051894,0.157190635451505,0.2146017699115044,0.12586339217191095,-0.5822849772199777
527,2018,Jordan,JOR,0.880692693432491,0.1527313266443701,0.2079646017699115,0.12279355333844973,-0.5398379785197827
528,2019,Jordan,JOR,0.8821249065351767,0.14827201783723523,0.20132743362831856,0.11895625479662317,-0.4942264492107419
529,2020,Jordan,JOR,0.8834742643344012,0.14381270903010032,0.19469026548672566,0.11511895625479661,-0.44869777520516296
530,2016,Kazakhstan,KAZ,0.857078931946061,0.10925306577480491,0.11283185840707963,0.08442056792018418,-0.03760504650552443
531,2017,Kazakhstan,KAZ,0.8634706267844933,0.10479375696767002,0.1084070796460177,0.08058326937835764,0.006328796397669589
532,2018,Kazakhstan,KAZ,0.8658379211690977,0.10256410256410255,0.10398230088495575,0.07904834996162702,0.03256941353951737
533,2019,Kazakhstan,KAZ,0.8661930153267885,0.10033444816053512,0.10398230088495575,0.07751343054489639,0.04352349417126555
534,2020,Kazakhstan,KAZ,0.8665481094844791,0.09921962095875139,0.10619469026548671,0.07674597083653108,0.042540913424391924
535,2016,Kenya,KEN,0.774022408462212,0.38350055741360084,0.49115044247787604,0.3622409823484267,-2.9153939631923245
536,2017,Kenya,KEN,0.7801300279744917,0.3756967670011149,0.4823008849557522,0.3522640061396776,-2.827222185453705
537,2018,Kenya,KEN,0.7852552203171603,0.3645484949832776,0.4734513274336283,0.3399846508058326,-2.72413435517361
538,2019,Kenya,KEN,0.7894808407936794,0.3567447045707915,0.46460176991150437,0.33000767459708363,-2.6378445764707514
539,2020,Kenya,KEN,0.7955056050024977,0.34782608695652173,0.45353982300884954,0.3215656178050652,-2.547028509157355
540,2016,Kiribati,KIR,0.7998732631420932,0.4860646599777035,0.5132743362831858,0.429777436684574,-3.431188812401167
541,2017,Kiribati,KIR,0.8031164564490013,0.47491638795986624,0.504424778761062,0.41826554105909436,-3.3330528199902947
542,2018,Kiribati,KIR,0.8062531215086023,0.4615384615384615,0.49336283185840707,0.4052187260168841,-3.2177872012110784
543,2019,Kiribati,KIR,0.8092477489051271,0.4492753623188405,0.4845132743362831,0.39293937068303914,-3.1146002814735603
544,2020,Kiribati,KIR,0.8125264516278042,0.43701226309921964,0.47123893805309736,0.38066001534919414,-2.9978549501267038
545,2016,"Korea, Dem. People's Rep.",PRK,0.8488052380718683,0.16833890746934224,0.23893805309734514,0.15349194167306215,-0.8186545028511001
546,2017,"Korea, Dem. People's Rep.",PRK,0.8511606959845498,0.1605351170568562,0.22787610619469026,0.14581734458940904,-0.7368072350708695
547,2018,"Korea, Dem. People's Rep.",PRK,0.853350443290309,0.1527313266443701,0.2168141592920354,0.13967766692248657,-0.6612653555644836
548,2019,"Korea, Dem. People's Rep.",PRK,0.85546917176453,0.14604236343366778,0.20575221238938055,0.13277052954719876,-0.5849543104597421
549,2020,"Korea, Dem. People's Rep.",PRK,0.8577299379018274,0.1293199554069119,0.19690265486725664,0.12663085188027629,-0.4981413450348714
550,2016,"Korea, Rep.",KOR,0.9738529448276073,0.03232998885172798,0.035398230088495575,0.026093630084420564,0.6986237565209824
551,2017,"Korea, Rep.",KOR,0.9780101447225223,0.031215161649944256,0.035398230088495575,0.025326170376055255,0.708080449652926
552,2018,"Korea, Rep.",KOR,0.9780101447225223,0.031215161649944256,0.0331858407079646,0.024558710667689946,0.7177874566279803
553,2019,"Korea, Rep.",KOR,0.9851120278763359,0.030100334448160536,0.0331858407079646,0.023791250959324634,0.7301888330188224
554,2020,"Korea, Rep.",KOR,0.9922139110301496,0.028985507246376812,0.0331858407079646,0.02302379125095932,0.7425902094096648
555,2016,Kuwait,KWT,0.8903867639374465,0.08249721293199554,0.1084070796460177,0.06676899462778203,0.1330951206242743
556,2017,Kuwait,KWT,0.8914165369947494,0.08249721293199554,0.1084070796460177,0.06676899462778203,0.1341248936815772
557,2018,Kuwait,KWT,0.8924463100520523,0.08361204013377926,0.1084070796460177,0.06676899462778203,0.13292501233531262
558,2019,Kuwait,KWT,0.8935234289970475,0.08361204013377926,0.1084070796460177,0.06753645433614736,0.13093229244684645
559,2020,Kuwait,KWT,0.8945058561666585,0.08472686733556298,0.11061946902654866,0.06830391404451266,0.11997805823783592
560,2016,Kyrgyz Republic,KGZ,0.8398121176603052,0.21070234113712372,0.30973451327433627,0.16270145817344586,-1.1616019371307345
561,2017,Kyrgyz Republic,KGZ,0.8427568009192038,0.20066889632107024,0.29646017699115046,0.15425940138142746,-1.064999128222098
562,2018,Kyrgyz Republic,KGZ,0.8451240953038084,0.19063545150501673,0.2831858407079646,0.14735226400613965,-0.9751133858546774
563,2019,Kyrgyz Republic,KGZ,0.8474913896884128,0.18283166109253063,0.26991150442477874,0.14044512663085187,-0.8896869522943921
564,2020,Kyrgyz Republic,KGZ,0.8515908506958998,0.17502787068004458,0.25884955752212385,0.13430544896392937,-0.8122353590862783
565,2016,Lao PDR,LAO,0.7921440469763595,0.451505016722408,0.5331858407079646,0.39524174980813503,-3.29139050782489
566,2017,Lao PDR,LAO,0.7963223215651865,0.4358974358974359,0.5199115044247787,0.3791250959324635,-3.1517074472338757
567,2018,Lao PDR,LAO,0.8002638667155529,0.42140468227424743,0.504424778761062,0.3645433614735226,-3.0139932800102183
568,2019,Lao PDR,LAO,0.803968682427459,0.4069119286510591,0.49115044247787604,0.35072908672294706,-2.8862228492000757
569,2020,Lao PDR,LAO,0.8079102275778255,0.39353400222965434,0.4800884955752212,0.33844973138910206,-2.773222189163555
570,2016,Late-demographic dividend,LTE,0.8965926130530352,0.10546746151620166,0.1361832807759458,0.08948954213807137,-0.08085032085949106
571,2017,Late-demographic dividend,LTE,0.8997777875252945,0.09892262463465026,0.12776415615303982,0.08436175491273215,-0.018806949854054067
572,2018,Late-demographic dividend,LTE,0.9022572874293048,0.09378680494351382,0.12087658960085021,0.08019921034609592,0.03125706735534284
573,2019,Late-demographic dividend,LTE,0.9047347934589213,0.0892744672974797,0.11348916394499978,0.07650359493478204,0.0797039872898343
574,2020,Late-demographic dividend,LTE,0.9074488535942167,0.08545339935142407,0.10917165592923848,0.07295590516793377,0.11720346643191815
575,2016,Latin America & Caribbean,LCN,0.8891797181467851,0.17391304347826086,0.2234513274336283,0.14044512663085187,-0.6907808576340291
576,2017,Latin America & Caribbean,LCN,0.8910743044392527,0.16610925306577481,0.2168141592920354,0.13430544896392937,-0.6288084754241207
577,2018,Latin America & Caribbean,LCN,0.892953495825065,0.16276477146042362,0.21238938053097342,0.13123561013046814,-0.5946866292105749
578,2019,Latin America & Caribbean,LCN,0.8948549733732074,0.15830546265328874,0.2079646017699115,0.1273983115886416,-0.555243003597671
579,2020,Latin America & Caribbean,LCN,0.8967118785966895,0.15384615384615385,0.20132743362831856,0.12432847275518033,-0.5122766210012951
580,2016,Latin America & Caribbean (excluding high income),LAC,0.8886468909440179,0.17376706623081492,0.21991005785874887,0.14034014160840289,-0.67997798152747
581,2017,Latin America & Caribbean (excluding high income),LAC,0.8907138592989867,0.16565239356105685,0.21321901517475111,0.1341224432162241,-0.616737746212277
582,2018,Latin America & Caribbean (excluding high income),LAC,0.8927363198283705,0.16111190625428093,0.20999543886547364,0.13021097229056025,-0.5803176984388533
583,2019,Latin America & Caribbean (excluding high income),LAC,0.8947346124058524,0.1564666871768662,0.20353756725214844,0.12628012732493551,-0.5339319730040673
584,2020,Latin America & Caribbean (excluding high income),LAC,0.8968257487127231,0.1522882336801193,0.19741307267927144,0.12298617103308135,-0.49193462081765515
585,2016,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.8880971001051047,0.1756892954093913,0.22429963626078095,0.1416391159839363,-0.7027368634317658
586,2017,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.8900350087440307,0.16803535269604014,0.21797956534748494,0.13573805075434534,-0.6429265957078856
587,2018,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.8919648973910903,0.16365985305649275,0.21460871484921037,0.13199836215740215,-0.607174401899135
588,2019,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.8938949494447826,0.15920675896195427,0.20839720348847476,0.1282414588609125,-0.5626760143882
589,2020,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.8958249197951587,0.155201231543204,0.2025555579438613,0.12509239934942978,-0.5226138145205523
590,2016,Latvia,LVA,0.8827698499077623,0.04459308807134894,0.05752212389380531,0.036070606293169605,0.4767348769109701
591,2017,Latvia,LVA,0.8833472387820562,0.04236343366778149,0.053097345132743355,0.03376822716807368,0.5042554273759685
592,2018,Latvia,LVA,0.8851660137360822,0.04013377926421405,0.053097345132743355,0.03223330775134305,0.5166731888040519
593,2019,Latvia,LVA,0.8905645997107289,0.03901895206243032,0.050884955752212385,0.03146584804297774,0.5340084361573201
594,2020,Latvia,LVA,0.8941732801750653,0.0379041248606466,0.050884955752212385,0.03069838833461243,0.5429166098586852
595,2016,Least developed countries: UN classification,LDC,0.7616276058639463,0.5435802549897892,0.6112530468816305,0.531878418565551,-4.286805719022727
596,2017,Least developed countries: UN classification,LDC,0.7659127872035518,0.5274660865800758,0.5963710054446305,0.5137482096104673,-4.13312524073236
597,2018,Least developed countries: UN classification,LDC,0.7698417812302304,0.512915621415757,0.5816606791703428,0.49705280756623177,-3.989182729377239
598,2019,Least developed countries: UN classification,LDC,0.7734592437950172,0.4990537140855351,0.5678994623190045,0.48091602335052486,-3.8520106647351664
599,2020,Least developed countries: UN classification,LDC,0.7770767063598041,0.4857656842433657,0.5550853477524226,0.46542528844983344,-3.721411859183529
600,2016,Lebanon,LBN,0.932713987534175,0.0758082497212932,0.10176991150442477,0.06139677666922486,0.23020064690141484
601,2017,Lebanon,LBN,0.9331045911076347,0.07357859531772575,0.09734513274336283,0.05909439754412893,0.2575344120655789
602,2018,Lebanon,LBN,0.9336017229284017,0.0713489409141583,0.09513274336283185,0.056792018419032995,0.2783375373354575
603,2019,Lebanon,LBN,0.934252728884168,0.06911928651059086,0.0907079646017699,0.05525709900230238,0.3028618660484671
604,2020,Lebanon,LBN,0.934276401828014,0.06688963210702341,0.08849557522123894,0.05372217958557175,0.3201216936079634
605,2016,Lesotho,LSO,0.6161948918406296,0.8127090301003345,0.997787610619469,0.7022256331542593,-6.811488532835483
606,2017,Lesotho,LSO,0.6267056789082737,0.8149386845039018,1.0,0.6983883346124328,-6.796725028549261
607,2018,Lesotho,LSO,0.6356777246259246,0.8037904124860645,0.997787610619469,0.6953184957789715,-6.746539915320498
608,2019,Lesotho,LSO,0.6430873560497369,0.7959866220735786,0.991150442477876,0.6976208749040675,-6.712820715147318
609,2020,Lesotho,LSO,0.6512781946204684,0.7792642140468228,0.9800884955752212,0.6868764389869532,-6.595021476146653
610,2016,Liberia,LBR,0.7433541097096606,0.7034559643255295,0.7079646017699115,0.6607828089025325,-5.430582859861262
611,2017,Liberia,LBR,0.7491894903677108,0.6911928651059086,0.7035398230088495,0.646968534151957,-5.331689845478483
612,2018,Liberia,LBR,0.7543383556542255,0.6778149386845038,0.6946902654867256,0.6331542594013814,-5.217979355780485
613,2019,Liberia,LBR,0.758765196153436,0.6633221850613155,0.6880530973451328,0.6170376055257099,-5.100188888107433
614,2020,Liberia,LBR,0.7653226015987903,0.6477146042363434,0.6769911504424778,0.6009209516500383,-4.9647638648014825
615,2016,Libya,LBY,0.8559071212256819,0.12263099219620958,0.15265486725663716,0.09823484267075978,-0.24025883561968775
616,2017,Libya,LBY,0.8583809438575934,0.11817168338907469,0.14601769911504422,0.09439754412893323,-0.1936056967814216
617,2018,Libya,LBY,0.8607955841298902,0.11371237458193979,0.1415929203539823,0.09132770529547199,-0.1567187472778242
618,2019,Libya,LBY,0.8630326773233413,0.11036789297658862,0.13716814159292035,0.08825786646201074,-0.12223899925663995
619,2020,Libya,LBY,0.8656840470340984,0.10590858416945373,0.1327433628318584,0.08518802762854949,-0.08511532031458213
620,2016,Lithuania,LTU,0.8838380193252067,0.043478260869565216,0.053097345132743355,0.036838066001534914,0.4902371981817065
621,2017,Lithuania,LTU,0.8934226746384837,0.04013377926421405,0.050884955752212385,0.03376822716807368,0.5254273401811238
622,2018,Lithuania,LTU,0.8957899690230883,0.03678929765886287,0.048672566371681415,0.03069838833461243,0.5534001212518685
623,2019,Lithuania,LTU,0.9011596855540197,0.03232998885172798,0.04424778761061947,0.02762854950115119,0.5932421470141006
624,2020,Lithuania,LTU,0.9077419187209698,0.030100334448160536,0.04203539823008849,0.025326170376055255,0.6201303736301622
625,2016,Low & middle income,LMY,0.835171542368073,0.36973171931067,0.450978538817823,0.34503794452938674,-2.637379290824283
626,2017,Low & middle income,LMY,0.838140460498292,0.35880481976432993,0.43954105159067475,0.3338708063423868,-2.533575559171939
627,2018,Low & middle income,LMY,0.8406454720443409,0.34891201603777144,0.4288840508609358,0.32372502934895625,-2.4387308300098347
628,2019,Low & middle income,LMY,0.843012658597215,0.33963090490312037,0.4171704905393628,0.31440573289317575,-2.345383554399817
629,2020,Low & middle income,LMY,0.8456263640069289,0.33101540287497544,0.4069090243506349,0.3054371455411021,-2.2588800969593352
630,2016,Low income,LIC,0.7415061036462876,0.5841694537346711,0.6371681415929203,0.5809669992325402,-4.662205225531977
631,2017,Low income,LIC,0.7460305721250002,0.5663322185061315,0.6238938053097345,0.5587106676899463,-4.493157951576252
632,2018,Low income,LIC,0.7502843567291863,0.5518394648829431,0.6084070796460177,0.5410590943975441,-4.342852189564929
633,2019,Low income,LIC,0.7543117142443391,0.5373467112597548,0.5973451327433628,0.523407521105142,-4.206047190925827
634,2020,Low income,LIC,0.7585802511103563,0.5239687848383501,0.5840707964601769,0.5065234075211051,-4.067663338031295
635,2016,Lower middle income,LMC,0.8094552717653649,0.4269788182831661,0.5442477876106194,0.39293937068303914,-3.2490032103649824
636,2017,Lower middle income,LMC,0.812468843543286,0.4136008918617614,0.5287610619469026,0.3798925556408288,-3.1205863485842604
637,2018,Lower middle income,LMC,0.8151735265122989,0.4013377926421405,0.5132743362831858,0.36761320030698386,-2.9977778688494747
638,2019,Lower middle income,LMC,0.8177639918951389,0.3890746934225195,0.49778761061946897,0.3561013046815042,-2.8781534455343234
639,2020,Lower middle income,LMC,0.8205335652717304,0.37792642140468224,0.4823008849557522,0.34458940905602453,-2.7605795686289887
640,2016,Luxembourg,LUX,0.9787030113716743,0.025641025641025637,0.035398230088495575,0.0214888718342287,0.7352707824872214
641,2017,Luxembourg,LUX,0.9717166059927198,0.025641025641025637,0.037610619469026545,0.0214888718342287,0.7216472089666741
642,2018,Luxembourg,LUX,0.9740839003773243,0.025641025641025637,0.037610619469026545,0.0214888718342287,0.7240145033512786
643,2019,Luxembourg,LUX,0.9758738058876347,0.025641025641025637,0.037610619469026545,0.0214888718342287,0.725804408861589
644,2020,Luxembourg,LUX,0.9507573898558563,0.025641025641025637,0.037610619469026545,0.0214888718342287,0.7006879928298106
645,2016,Madagascar,MDG,0.7803904303567981,0.4492753623188405,0.4845132743362831,0.4389869531849578,-3.3276479300295634
646,2017,Madagascar,MDG,0.7848882896875468,0.4381270903010033,0.47566371681415925,0.42594013814274745,-3.2221175939279267
647,2018,Madagascar,MDG,0.789267784299065,0.4258639910813824,0.4668141592920354,0.4121258633921719,-3.111406129308494
648,2019,Madagascar,MDG,0.7935289141913531,0.41471571906354515,0.45796460176991144,0.39831158864159627,-3.0030426838118562
649,2020,Madagascar,MDG,0.7981451382413318,0.4046822742474916,0.4491150442477876,0.38526477359938605,-2.8996236373945585
650,2016,Malawi,MWI,0.7419218966069748,0.3857302118171683,0.4823008849557522,0.3798925556408288,-2.9960114044579336
651,2017,Malawi,MWI,0.7490001068169424,0.36566332218506126,0.46460176991150437,0.3545663852647736,-2.7943973883467876
652,2018,Malawi,MWI,0.7551432357449911,0.35005574136008916,0.4491150442477876,0.33077513430544897,-2.615413916940346
653,2019,Malawi,MWI,0.7606471951891967,0.3355629877369008,0.4358407079646017,0.31158864159631616,-2.4643554705636745
654,2020,Malawi,MWI,0.7661511546334021,0.3232998885172798,0.4225663716814159,0.29623944742901,-2.333105527161445
655,2016,Malaysia,MYS,0.895417264504731,0.07803790412486064,0.09513274336283185,0.062164236377590165,0.2052862806561534
656,2017,Malaysia,MYS,0.897535992978952,0.07915273132664437,0.09734513274336283,0.0636991557943208,0.1923985089182917
657,2018,Malaysia,MYS,0.8995363567339428,0.0802675585284281,0.0995575221238938,0.0644666155026861,0.18246221129466078
658,2019,Malaysia,MYS,0.9014183557697035,0.08138238573021181,0.10176991150442477,0.06600153491941672,0.16933771011833865
659,2020,Malaysia,MYS,0.9036554489631546,0.08249721293199554,0.10176991150442477,0.06600153491941672,0.1693451489082224
660,2016,Maldives,MDV,0.9233986841307563,0.0858416945373467,0.12168141592920353,0.06907137375287797,0.11038555225694047
661,2017,Maldives,MDV,0.9270916633707393,0.07915273132664437,0.11504424778761062,0.0636991557943208,0.16885683417733555
662,2018,Maldives,MDV,0.930666277891492,0.07246376811594203,0.1084070796460177,0.05832693783576361,0.2272097513785004
